store_id,product_id,stock_quantity,reorder_level,snapshot_date
S001,P00168,118,25,2026-07-08
S001,P00169,105,25,2026-07-08
S001,P00170,115,25,2026-07-08
S001,P00171,217,25,2026-07-08
S001,P00172,57,25,2026-07-08
S001,P00173,204,25,2026-07-08
S001,P00174,104,25,2026-07-08
S001,P00175,68,25,2026-07-08
S001,P00176,30,25,2026-07-08
S001,P00177,45,25,2026-07-08
S001,P00178,184,25,2026-07-08
S001,P00179,65,25,2026-07-08
S001,P00180,92,25,2026-07-08
S001,P00181,9,25,2026-07-08
S001,P00182,239,25,2026-07-08
S001,P00183,248,25,2026-07-08
S001,P00184,50,25,2026-07-08
S001,P00185,225,25,2026-07-08
S001,P00186,17,25,2026-07-08
S001,P00187,226,25,2026-07-08
S001,P00188,24,25,2026-07-08
S001,P00189,288,25,2026-07-08
S001,P00190,79,25,2026-07-08
S001,P00191,168,25,2026-07-08
S001,P00192,188,25,2026-07-08
S001,P00193,268,25,2026-07-08
S001,P00194,46,25,2026-07-08
S001,P00195,16,25,2026-07-08
S001,P00196,211,25,2026-07-08
S001,P00197,26,25,2026-07-08
S001,P00198,11,25,2026-07-08
S001,P00199,74,25,2026-07-08
S001,P00200,6,25,2026-07-08
S001,P00201,119,25,2026-07-08
S001,P00202,158,25,2026-07-08
S001,P00203,245,25,2026-07-08
S001,P00204,257,25,2026-07-08
S001,P00205,163,25,2026-07-08
S001,P00206,9,25,2026-07-08
S001,P00207,252,25,2026-07-08
S001,P00208,102,25,2026-07-08
S001,P00209,23,25,2026-07-08
S001,P00210,27,25,2026-07-08
S001,P00211,279,25,2026-07-08
S001,P00212,281,25,2026-07-08
S001,P00213,238,25,2026-07-08
S001,P00214,170,25,2026-07-08
S001,P00215,129,25,2026-07-08
S001,P00216,198,25,2026-07-08
S001,P00217,258,25,2026-07-08
S001,P00218,269,25,2026-07-08
S001,P00219,17,25,2026-07-08
S001,P00220,241,25,2026-07-08
S001,P00221,64,25,2026-07-08
S001,P00222,277,25,2026-07-08
S001,P00223,10,25,2026-07-08
S001,P00224,242,25,2026-07-08
S001,P00225,215,25,2026-07-08
S001,P00226,183,25,2026-07-08
S001,P00227,74,25,2026-07-08
S001,P00228,46,25,2026-07-08
S001,P00229,51,25,2026-07-08
S001,P00230,164,25,2026-07-08
S001,P00231,9,25,2026-07-08
S001,P00232,241,25,2026-07-08
S001,P00233,83,25,2026-07-08
S001,P00234,221,25,2026-07-08
S001,P00235,107,25,2026-07-08
S001,P00236,94,25,2026-07-08
S001,P00237,103,25,2026-07-08
S001,P00238,209,25,2026-07-08
S001,P00239,213,25,2026-07-08
S001,P00240,158,25,2026-07-08
S001,P00241,51,25,2026-07-08
S001,P00242,8,25,2026-07-08
S001,P00243,183,25,2026-07-08
S001,P00244,191,25,2026-07-08
S001,P00245,221,25,2026-07-08
S001,P00246,266,25,2026-07-08
S001,P00247,276,25,2026-07-08
S001,P00248,153,25,2026-07-08
S001,P00249,15,25,2026-07-08
S001,P00250,139,25,2026-07-08
S001,P00251,263,25,2026-07-08
S001,P00252,86,25,2026-07-08
S001,P00253,53,25,2026-07-08
S001,P00254,127,25,2026-07-08
S001,P00255,188,25,2026-07-08
S001,P00256,235,25,2026-07-08
S001,P00257,5,25,2026-07-08
S001,P00258,147,25,2026-07-08
S001,P00259,0,25,2026-07-08
S001,P00260,132,25,2026-07-08
S001,P00261,164,25,2026-07-08
S001,P00262,109,25,2026-07-08
S001,P00263,257,25,2026-07-08
S001,P00264,30,25,2026-07-08
S001,P00265,210,25,2026-07-08
S001,P00266,161,25,2026-07-08
S001,P00267,230,25,2026-07-08
S001,P00268,107,25,2026-07-08
S001,P00269,34,25,2026-07-08
S001,P00270,187,25,2026-07-08
S001,P00271,211,25,2026-07-08
S001,P00272,272,25,2026-07-08
S001,P00273,120,25,2026-07-08
S001,P00274,275,25,2026-07-08
S001,P00275,279,25,2026-07-08
S001,P00276,287,25,2026-07-08
S001,P00277,43,25,2026-07-08
S001,P00278,192,25,2026-07-08
S001,P00279,122,25,2026-07-08
S001,P00280,188,25,2026-07-08
S001,P00281,146,25,2026-07-08
S001,P00282,260,25,2026-07-08
S001,P00283,161,25,2026-07-08
S001,P00284,11,25,2026-07-08
S001,P00285,182,25,2026-07-08
S001,P00286,49,25,2026-07-08
S001,P00287,42,25,2026-07-08
S001,P00288,24,25,2026-07-08
S001,P00289,228,25,2026-07-08
S001,P00290,62,25,2026-07-08
S001,P00291,109,25,2026-07-08
S001,P00292,250,25,2026-07-08
S001,P00293,200,25,2026-07-08
S001,P00294,18,25,2026-07-08
S001,P00295,73,25,2026-07-08
S001,P00296,56,25,2026-07-08
S001,P00297,158,25,2026-07-08
S001,P00298,203,25,2026-07-08
S001,P00299,162,25,2026-07-08
S001,P00300,148,25,2026-07-08
S001,P00301,195,25,2026-07-08
S001,P00302,266,25,2026-07-08
S001,P00303,102,25,2026-07-08
S001,P00304,63,25,2026-07-08
S001,P00305,13,25,2026-07-08
S001,P00306,218,25,2026-07-08
S001,P00307,93,25,2026-07-08
S001,P00308,188,25,2026-07-08
S001,P00309,298,25,2026-07-08
S001,P00310,162,25,2026-07-08
S001,P00311,176,25,2026-07-08
S001,P00312,170,25,2026-07-08
S001,P00313,89,25,2026-07-08
S001,P00314,24,25,2026-07-08
S001,P00315,121,25,2026-07-08
S001,P00316,55,25,2026-07-08
S001,P00317,171,25,2026-07-08
S001,P00318,46,25,2026-07-08
S001,P00319,277,25,2026-07-08
S001,P00320,263,25,2026-07-08
S001,P00321,100,25,2026-07-08
S001,P00322,256,25,2026-07-08
S001,P00323,48,25,2026-07-08
S001,P00324,76,25,2026-07-08
S001,P00325,51,25,2026-07-08
S001,P00326,175,25,2026-07-08
S001,P00327,183,25,2026-07-08
S001,P00328,55,25,2026-07-08
S001,P00329,276,25,2026-07-08
S001,P00330,270,25,2026-07-08
S001,P00331,264,25,2026-07-08
S001,P00332,239,25,2026-07-08
S001,P00333,204,25,2026-07-08
S001,P00334,33,25,2026-07-08
S001,P00335,232,25,2026-07-08
S001,P00336,3,25,2026-07-08
S001,P00337,278,25,2026-07-08
S001,P00338,286,25,2026-07-08
S001,P00339,136,25,2026-07-08
S001,P00340,161,25,2026-07-08
S001,P00341,101,25,2026-07-08
S001,P00342,114,25,2026-07-08
S001,P00343,79,25,2026-07-08
S001,P00344,193,25,2026-07-08
S001,P00345,196,25,2026-07-08
S001,P00346,160,25,2026-07-08
S001,P00347,100,25,2026-07-08
S001,P00348,175,25,2026-07-08
S001,P00349,260,25,2026-07-08
S001,P00350,146,25,2026-07-08
S001,P00351,213,25,2026-07-08
S001,P00352,37,25,2026-07-08
S001,P00353,28,25,2026-07-08
S001,P00354,69,25,2026-07-08
S001,P00355,54,25,2026-07-08
S001,P00356,249,25,2026-07-08
S001,P00357,109,25,2026-07-08
S001,P00358,29,25,2026-07-08
S001,P00359,158,25,2026-07-08
S001,P00360,97,25,2026-07-08
S001,P00361,293,25,2026-07-08
S001,P00362,167,25,2026-07-08
S001,P00363,62,25,2026-07-08
S001,P00364,131,25,2026-07-08
S001,P00365,214,25,2026-07-08
S001,P00366,153,25,2026-07-08
S001,P00367,187,25,2026-07-08
S001,P00368,144,25,2026-07-08
S001,P00369,5,25,2026-07-08
S001,P00370,83,25,2026-07-08
S001,P00371,300,25,2026-07-08
S001,P00372,289,25,2026-07-08
S001,P00373,78,25,2026-07-08
S001,P00374,152,25,2026-07-08
S001,P00375,21,25,2026-07-08
S001,P00376,290,25,2026-07-08
S001,P00377,33,25,2026-07-08
S001,P00378,94,25,2026-07-08
S001,P00379,286,25,2026-07-08
S001,P00380,269,25,2026-07-08
S001,P00381,113,25,2026-07-08
S001,P00382,34,25,2026-07-08
S001,P00383,110,25,2026-07-08
S001,P00384,165,25,2026-07-08
S001,P00385,100,25,2026-07-08
S001,P00386,279,25,2026-07-08
S001,P00387,86,25,2026-07-08
S001,P00388,70,25,2026-07-08
S001,P00389,44,25,2026-07-08
S001,P00390,24,25,2026-07-08
S001,P00391,128,25,2026-07-08
S001,P00392,41,25,2026-07-08
S001,P00393,89,25,2026-07-08
S001,P00394,293,25,2026-07-08
S001,P00395,16,25,2026-07-08
S001,P00396,174,25,2026-07-08
S001,P00397,294,25,2026-07-08
S001,P00398,171,25,2026-07-08
S001,P00399,146,25,2026-07-08
S001,P00400,300,25,2026-07-08
S001,P00401,176,25,2026-07-08
S001,P00402,107,25,2026-07-08
S001,P00403,80,25,2026-07-08
S001,P00404,276,25,2026-07-08
S001,P00405,141,25,2026-07-08
S001,P00406,88,25,2026-07-08
S001,P00407,160,25,2026-07-08
S001,P00408,112,25,2026-07-08
S001,P00409,295,25,2026-07-08
S001,P00410,129,25,2026-07-08
S001,P00411,79,25,2026-07-08
S001,P00412,34,25,2026-07-08
S001,P00413,115,25,2026-07-08
S001,P00414,181,25,2026-07-08
S001,P00415,251,25,2026-07-08
S001,P00416,285,25,2026-07-08
S001,P00417,169,25,2026-07-08
S001,P00418,14,25,2026-07-08
S001,P00419,136,25,2026-07-08
S001,P00420,110,25,2026-07-08
S001,P00421,56,25,2026-07-08
S001,P00422,126,25,2026-07-08
S001,P00423,103,25,2026-07-08
S001,P00424,213,25,2026-07-08
S001,P00425,188,25,2026-07-08
S001,P00426,60,25,2026-07-08
S001,P00427,89,25,2026-07-08
S001,P00428,191,25,2026-07-08
S001,P00429,280,25,2026-07-08
S001,P00430,30,25,2026-07-08
S001,P00431,203,25,2026-07-08
S001,P00432,255,25,2026-07-08
S001,P00433,287,25,2026-07-08
S001,P00434,6,25,2026-07-08
S001,P00435,281,25,2026-07-08
S001,P00436,16,25,2026-07-08
S001,P00437,89,25,2026-07-08
S001,P00438,203,25,2026-07-08
S001,P00439,6,25,2026-07-08
S001,P00440,47,25,2026-07-08
S001,P00441,99,25,2026-07-08
S001,P00442,83,25,2026-07-08
S001,P00443,281,25,2026-07-08
S001,P00444,278,25,2026-07-08
S001,P00445,25,25,2026-07-08
S001,P00446,287,25,2026-07-08
S001,P00447,210,25,2026-07-08
S001,P00448,297,25,2026-07-08
S001,P00449,198,25,2026-07-08
S001,P00450,292,25,2026-07-08
S001,P00451,219,25,2026-07-08
S001,P00452,53,25,2026-07-08
S001,P00453,123,25,2026-07-08
S001,P00454,122,25,2026-07-08
S001,P00455,17,25,2026-07-08
S001,P00456,85,25,2026-07-08
S001,P00457,245,25,2026-07-08
S001,P00458,111,25,2026-07-08
S001,P00459,142,25,2026-07-08
S001,P00460,268,25,2026-07-08
S001,P00461,36,25,2026-07-08
S001,P00462,55,25,2026-07-08
S001,P00463,43,25,2026-07-08
S001,P00464,242,25,2026-07-08
S001,P00465,242,25,2026-07-08
S001,P00466,261,25,2026-07-08
S001,P00467,12,25,2026-07-08
S001,P00468,116,25,2026-07-08
S001,P00469,166,25,2026-07-08
S001,P00470,107,25,2026-07-08
S001,P00471,43,25,2026-07-08
S001,P00472,145,25,2026-07-08
S001,P00473,32,25,2026-07-08
S001,P00474,196,25,2026-07-08
S001,P00475,143,25,2026-07-08
S001,P00476,195,25,2026-07-08
S001,P00477,127,25,2026-07-08
S001,P00478,24,25,2026-07-08
S001,P00479,30,25,2026-07-08
S001,P00480,21,25,2026-07-08
S001,P00481,173,25,2026-07-08
S001,P00482,95,25,2026-07-08
S001,P00483,205,25,2026-07-08
S001,P00484,195,25,2026-07-08
S001,P00485,142,25,2026-07-08
S001,P00486,186,25,2026-07-08
S001,P00487,183,25,2026-07-08
S001,P00488,297,25,2026-07-08
S001,P00489,123,25,2026-07-08
S001,P00490,188,25,2026-07-08
S001,P00491,76,25,2026-07-08
S001,P00492,57,25,2026-07-08
S001,P00493,159,25,2026-07-08
S001,P00494,270,25,2026-07-08
S001,P00495,26,25,2026-07-08
S001,P00496,275,25,2026-07-08
S001,P00497,283,25,2026-07-08
S001,P00498,167,25,2026-07-08
S001,P00499,241,25,2026-07-08
S001,P00500,19,25,2026-07-08
S002,P00001,13,25,2026-07-08
S002,P00002,213,25,2026-07-08
S002,P00003,87,25,2026-07-08
S002,P00004,131,25,2026-07-08
S002,P00005,68,25,2026-07-08
S002,P00006,251,25,2026-07-08
S002,P00007,191,25,2026-07-08
S002,P00008,255,25,2026-07-08
S002,P00009,171,25,2026-07-08
S002,P00010,68,25,2026-07-08
S002,P00011,176,25,2026-07-08
S002,P00012,72,25,2026-07-08
S002,P00013,264,25,2026-07-08
S002,P00014,287,25,2026-07-08
S002,P00015,187,25,2026-07-08
S002,P00016,105,25,2026-07-08
S002,P00017,148,25,2026-07-08
S002,P00018,244,25,2026-07-08
S002,P00019,270,25,2026-07-08
S002,P00020,291,25,2026-07-08
S002,P00021,54,25,2026-07-08
S002,P00022,160,25,2026-07-08
S002,P00023,222,25,2026-07-08
S002,P00024,33,25,2026-07-08
S002,P00025,288,25,2026-07-08
S002,P00026,24,25,2026-07-08
S002,P00027,46,25,2026-07-08
S002,P00028,131,25,2026-07-08
S002,P00029,244,25,2026-07-08
S002,P00030,134,25,2026-07-08
S002,P00031,150,25,2026-07-08
S002,P00032,117,25,2026-07-08
S002,P00033,59,25,2026-07-08
S002,P00034,178,25,2026-07-08
S002,P00035,199,25,2026-07-08
S002,P00036,1,25,2026-07-08
S002,P00037,173,25,2026-07-08
S002,P00038,210,25,2026-07-08
S002,P00039,218,25,2026-07-08
S002,P00040,217,25,2026-07-08
S002,P00041,9,25,2026-07-08
S002,P00042,232,25,2026-07-08
S002,P00043,56,25,2026-07-08
S002,P00044,15,25,2026-07-08
S002,P00045,243,25,2026-07-08
S002,P00046,201,25,2026-07-08
S002,P00047,286,25,2026-07-08
S002,P00048,181,25,2026-07-08
S002,P00049,122,25,2026-07-08
S002,P00050,57,25,2026-07-08
S002,P00051,219,25,2026-07-08
S002,P00052,208,25,2026-07-08
S002,P00053,93,25,2026-07-08
S002,P00054,132,25,2026-07-08
S002,P00055,70,25,2026-07-08
S002,P00056,185,25,2026-07-08
S002,P00057,137,25,2026-07-08
S002,P00058,107,25,2026-07-08
S002,P00059,258,25,2026-07-08
S002,P00060,129,25,2026-07-08
S002,P00061,214,25,2026-07-08
S002,P00062,77,25,2026-07-08
S002,P00063,167,25,2026-07-08
S002,P00064,212,25,2026-07-08
S002,P00065,118,25,2026-07-08
S002,P00066,126,25,2026-07-08
S002,P00067,15,25,2026-07-08
S002,P00068,64,25,2026-07-08
S002,P00069,223,25,2026-07-08
S002,P00070,60,25,2026-07-08
S002,P00071,261,25,2026-07-08
S002,P00072,108,25,2026-07-08
S002,P00073,54,25,2026-07-08
S002,P00074,111,25,2026-07-08
S002,P00075,282,25,2026-07-08
S002,P00076,19,25,2026-07-08
S002,P00077,266,25,2026-07-08
S002,P00078,207,25,2026-07-08
S002,P00079,76,25,2026-07-08
S002,P00080,92,25,2026-07-08
S002,P00081,84,25,2026-07-08
S002,P00082,174,25,2026-07-08
S002,P00083,38,25,2026-07-08
S002,P00084,277,25,2026-07-08
S002,P00085,49,25,2026-07-08
S002,P00086,94,25,2026-07-08
S002,P00087,146,25,2026-07-08
S002,P00088,39,25,2026-07-08
S002,P00089,194,25,2026-07-08
S002,P00090,218,25,2026-07-08
S002,P00091,129,25,2026-07-08
S002,P00092,201,25,2026-07-08
S002,P00093,244,25,2026-07-08
S002,P00094,16,25,2026-07-08
S002,P00095,280,25,2026-07-08
S002,P00096,152,25,2026-07-08
S002,P00097,173,25,2026-07-08
S002,P00098,66,25,2026-07-08
S002,P00099,240,25,2026-07-08
S002,P00100,217,25,2026-07-08
S002,P00101,194,25,2026-07-08
S002,P00102,177,25,2026-07-08
S002,P00103,30,25,2026-07-08
S002,P00104,64,25,2026-07-08
S002,P00105,258,25,2026-07-08
S002,P00106,287,25,2026-07-08
S002,P00107,231,25,2026-07-08
S002,P00108,11,25,2026-07-08
S002,P00109,252,25,2026-07-08
S002,P00110,231,25,2026-07-08
S002,P00111,48,25,2026-07-08
S002,P00112,137,25,2026-07-08
S002,P00113,165,25,2026-07-08
S002,P00114,184,25,2026-07-08
S002,P00115,126,25,2026-07-08
S002,P00116,246,25,2026-07-08
S002,P00117,147,25,2026-07-08
S002,P00118,247,25,2026-07-08
S002,P00119,229,25,2026-07-08
S002,P00120,177,25,2026-07-08
S002,P00121,32,25,2026-07-08
S002,P00122,140,25,2026-07-08
S002,P00123,125,25,2026-07-08
S002,P00124,269,25,2026-07-08
S002,P00125,88,25,2026-07-08
S002,P00126,104,25,2026-07-08
S002,P00127,185,25,2026-07-08
S002,P00128,0,25,2026-07-08
S002,P00129,276,25,2026-07-08
S002,P00130,201,25,2026-07-08
S002,P00131,175,25,2026-07-08
S002,P00132,88,25,2026-07-08
S002,P00133,195,25,2026-07-08
S002,P00134,260,25,2026-07-08
S002,P00135,155,25,2026-07-08
S002,P00136,194,25,2026-07-08
S002,P00137,191,25,2026-07-08
S002,P00138,90,25,2026-07-08
S002,P00139,205,25,2026-07-08
S002,P00140,30,25,2026-07-08
S002,P00141,151,25,2026-07-08
S002,P00142,12,25,2026-07-08
S002,P00143,53,25,2026-07-08
S002,P00144,60,25,2026-07-08
S002,P00145,106,25,2026-07-08
S002,P00146,209,25,2026-07-08
S002,P00147,145,25,2026-07-08
S002,P00148,48,25,2026-07-08
S002,P00149,133,25,2026-07-08
S002,P00150,58,25,2026-07-08
S002,P00151,166,25,2026-07-08
S002,P00152,227,25,2026-07-08
S002,P00153,203,25,2026-07-08
S002,P00154,34,25,2026-07-08
S002,P00155,168,25,2026-07-08
S002,P00156,290,25,2026-07-08
S002,P00157,109,25,2026-07-08
S002,P00158,276,25,2026-07-08
S002,P00159,260,25,2026-07-08
S002,P00160,249,25,2026-07-08
S002,P00161,204,25,2026-07-08
S002,P00162,14,25,2026-07-08
S002,P00163,216,25,2026-07-08
S002,P00164,116,25,2026-07-08
S002,P00165,50,25,2026-07-08
S002,P00166,262,25,2026-07-08
S002,P00167,74,25,2026-07-08
S002,P00168,139,25,2026-07-08
S002,P00169,260,25,2026-07-08
S002,P00170,81,25,2026-07-08
S002,P00171,205,25,2026-07-08
S002,P00172,94,25,2026-07-08
S002,P00173,239,25,2026-07-08
S002,P00174,38,25,2026-07-08
S002,P00175,177,25,2026-07-08
S002,P00176,163,25,2026-07-08
S002,P00177,46,25,2026-07-08
S002,P00178,209,25,2026-07-08
S002,P00179,76,25,2026-07-08
S002,P00180,178,25,2026-07-08
S002,P00181,186,25,2026-07-08
S002,P00182,155,25,2026-07-08
S002,P00183,4,25,2026-07-08
S002,P00184,267,25,2026-07-08
S002,P00185,27,25,2026-07-08
S002,P00186,276,25,2026-07-08
S002,P00187,290,25,2026-07-08
S002,P00188,202,25,2026-07-08
S002,P00189,280,25,2026-07-08
S002,P00190,101,25,2026-07-08
S002,P00191,223,25,2026-07-08
S002,P00192,14,25,2026-07-08
S002,P00193,170,25,2026-07-08
S002,P00194,178,25,2026-07-08
S002,P00195,138,25,2026-07-08
S002,P00196,55,25,2026-07-08
S002,P00197,252,25,2026-07-08
S002,P00198,202,25,2026-07-08
S002,P00199,119,25,2026-07-08
S002,P00200,116,25,2026-07-08
S002,P00201,46,25,2026-07-08
S002,P00202,18,25,2026-07-08
S002,P00203,199,25,2026-07-08
S002,P00204,132,25,2026-07-08
S002,P00205,248,25,2026-07-08
S002,P00206,296,25,2026-07-08
S002,P00207,163,25,2026-07-08
S002,P00208,260,25,2026-07-08
S002,P00209,13,25,2026-07-08
S002,P00210,66,25,2026-07-08
S002,P00211,41,25,2026-07-08
S002,P00212,123,25,2026-07-08
S002,P00213,151,25,2026-07-08
S002,P00214,110,25,2026-07-08
S002,P00215,42,25,2026-07-08
S002,P00216,176,25,2026-07-08
S002,P00217,56,25,2026-07-08
S002,P00218,42,25,2026-07-08
S002,P00219,4,25,2026-07-08
S002,P00220,197,25,2026-07-08
S002,P00221,127,25,2026-07-08
S002,P00222,157,25,2026-07-08
S002,P00223,84,25,2026-07-08
S002,P00224,59,25,2026-07-08
S002,P00225,117,25,2026-07-08
S002,P00226,286,25,2026-07-08
S002,P00227,231,25,2026-07-08
S002,P00228,144,25,2026-07-08
S002,P00229,119,25,2026-07-08
S002,P00230,140,25,2026-07-08
S002,P00231,239,25,2026-07-08
S002,P00232,237,25,2026-07-08
S002,P00233,163,25,2026-07-08
S002,P00234,166,25,2026-07-08
S002,P00235,71,25,2026-07-08
S002,P00236,10,25,2026-07-08
S002,P00237,153,25,2026-07-08
S002,P00238,45,25,2026-07-08
S002,P00239,88,25,2026-07-08
S002,P00240,122,25,2026-07-08
S002,P00241,11,25,2026-07-08
S002,P00242,195,25,2026-07-08
S002,P00243,269,25,2026-07-08
S002,P00244,217,25,2026-07-08
S002,P00245,140,25,2026-07-08
S002,P00246,104,25,2026-07-08
S002,P00247,13,25,2026-07-08
S002,P00248,83,25,2026-07-08
S002,P00249,70,25,2026-07-08
S002,P00250,272,25,2026-07-08
S002,P00251,200,25,2026-07-08
S002,P00252,180,25,2026-07-08
S002,P00253,240,25,2026-07-08
S002,P00254,102,25,2026-07-08
S002,P00255,23,25,2026-07-08
S002,P00256,97,25,2026-07-08
S002,P00257,204,25,2026-07-08
S002,P00258,137,25,2026-07-08
S002,P00259,148,25,2026-07-08
S002,P00260,89,25,2026-07-08
S002,P00261,282,25,2026-07-08
S002,P00262,122,25,2026-07-08
S002,P00263,8,25,2026-07-08
S002,P00264,45,25,2026-07-08
S002,P00265,231,25,2026-07-08
S002,P00266,16,25,2026-07-08
S002,P00267,215,25,2026-07-08
S002,P00268,79,25,2026-07-08
S002,P00269,246,25,2026-07-08
S002,P00270,161,25,2026-07-08
S002,P00271,217,25,2026-07-08
S002,P00272,13,25,2026-07-08
S002,P00273,143,25,2026-07-08
S002,P00274,215,25,2026-07-08
